X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20
-1.33,-1.33,-1.33,-1.33,0,1,0.2,0.2,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0
-0.58,0.5,-1.67,-1.17,1,1,0.11,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.22,0.11,0.0
-0.33,-0.33,-0.33,-0.33,0,1,0.4,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.0,0.13,0.07,0.0,0.0
-0.39,0.22,-1.0,-0.78,1,1,0.15,0.0,0.0,0.15,0.08,0.0,0.0,0.08,0.23,0.0,0.08,0.0,0.08,0.0
0.33,1.33,-0.67,0.67,1,1,0.27,0.18,0.0,0.23,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.05,0.0,0.05
0.18,0.25,0.11,0.36,2,0,0.45,0.05,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.32,0.09,0.0,0.0
-1.83,-1.83,-1.83,-1.83,0,1,0.11,0.11,0.0,0.11,0.11,0.0,0.0,0.0,0.22,0.0,0.11,0.11,0.0,0.0
1.33,1.33,1.33,1.33,1,0,0.33,0.0,0.0,0.11,0.0,0.0,0.0,0.22,0.0,0.0,0.22,0.11,0.0,0.0
-1.0,-1.0,-1.0,-1.0,0,1,0.21,0.05,0.0,0.11,0.0,0.0,0.0,0.05,0.0,0.0,0.11,0.16,0.0,0.0
0.25,0.25,0.25,0.25,1,0,0.29,0.06,0.0,0.12,0.0,0.0,0.0,0.0,0.06,0.0,0.12,0.12,0.06,0.0
-1.33,-1.33,-1.33,-1.33,0,1,0.07,0.13,0.07,0.07,0.0,0.0,0.0,0.2,0.07,0.0,0.07,0.2,0.0,0.0
0.2,0.2,0.2,0.2,1,0,0.07,0.14,0.0,0.14,0.0,0.0,0.0,0.07,0.07,0.0,0.14,0.07,0.07,0.0
0.44,1.33,-1.0,1.33,2,1,0.17,0.17,0.0,0.11,0.06,0.0,0.0,0.06,0.11,0.0,0.0,0.11,0.06,0.0
-1.33,-1.33,-1.33,-1.33,0,1,0.29,0.06,0.0,0.24,0.06,0.0,0.0,0.0,0.12,0.12,0.06,0.06,0.0,0.0
-0.67,-0.67,-0.67,-0.67,0,1,0.17,0.17,0.0,0.08,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.17,0.08,0.0
-0.29,-0.25,-0.33,-0.58,0,2,0.16,0.21,0.0,0.16,0.0,0.0,0.11,0.0,0.11,0.0,0.05,0.05,0.0,0.0
-0.33,0.33,-1.0,-0.67,1,1,0.2,0.2,0.0,0.07,0.0,0.0,0.0,0.0,0.07,0.0,0.13,0.0,0.07,0.0
0.6,0.6,0.6,0.6,1,0,0.22,0.11,0.0,0.11,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.33,0.0
-1.0,-1.0,-1.0,-1.0,0,1,0.36,0.07,0.21,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.07,0.0
0.33,0.33,0.33,0.33,1,0,0.15,0.08,0.08,0.08,0.0,0.0,0.0,0.15,0.08,0.0,0.0,0.15,0.0,0.0
-1.33,-1.33,-1.33,-1.33,0,1,0.08,0.08,0.0,0.23,0.0,0.0,0.0,0.23,0.08,0.0,0.0,0.15,0.0,0.0
-0.56,-0.11,-1.0,-1.11,0,2,0.17,0.06,0.0,0.11,0.0,0.0,0.0,0.06,0.11,0.06,0.17,0.06,0.06,0.0
-0.33,-0.33,-0.33,-0.67,0,2,0.06,0.0,0.0,0.19,0.0,0.0,0.0,0.06,0.25,0.0,0.0,0.19,0.06,0.06
-0.33,-0.33,-0.33,-0.33,0,1,0.38,0.14,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.19,0.1,0.1,0.0
0.5,0.67,0.33,1.0,2,0,0.31,0.15,0.0,0.0,0.08,0.0,0.0,0.15,0.0,0.08,0.08,0.15,0.0,0.0
-1.58,-1.33,-1.83,-3.17,0,2,0.12,0.12,0.0,0.25,0.12,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.12,0.0
0.33,0.33,0.33,0.33,1,0,0.29,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0
-0.11,-0.11,-0.11,-0.11,0,1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0
-1.0,-1.0,-1.0,-1.0,0,1,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.06,0.25,0.0,0.0,0.31,0.06,0.0
1.33,1.33,1.33,1.33,1,0,0.4,0.0,0.0,0.15,0.0,0.0,0.0,0.1,0.1,0.0,0.05,0.2,0.0,0.0
-0.67,-0.67,-0.67,-0.67,0,1,0.53,0.21,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0
-0.33,-0.33,-0.33,-0.33,0,1,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.14,0.14,0.0,0.0,0.14,0.29,0.0
-0.12,1.0,-1.25,-0.25,1,1,0.11,0.33,0.0,0.06,0.06,0.0,0.0,0.06,0.11,0.06,0.0,0.17,0.06,0.0
0.33,0.33,0.33,0.33,1,0,0.21,0.0,0.0,0.21,0.0,0.0,0.0,0.05,0.16,0.0,0.21,0.11,0.0,0.0
1.0,1.0,1.0,1.0,1,0,0.2,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.2,0.0
-0.22,-0.22,-0.22,-0.22,0,1,0.29,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.12,0.06,0.06,0.06,0.06,0.06
-0.11,-0.11,-0.11,-0.11,0,1,0.22,0.11,0.06,0.11,0.06,0.0,0.0,0.11,0.06,0.0,0.06,0.22,0.0,0.0
0.6,0.6,0.6,0.6,1,0,0.22,0.0,0.0,0.11,0.0,0.0,0.0,0.22,0.11,0.0,0.0,0.0,0.11,0.0
-1.33,-1.33,-1.33,-1.33,0,1,0.17,0.17,0.0,0.17,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0
-1.33,-1.0,-1.67,-2.67,0,2,0.26,0.16,0.0,0.11,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.05,0.0,0.0
-1.33,-1.33,-1.33,-1.33,0,1,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1,0,0.17,0.0,0.0,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.33,0.0
-0.33,1.33,-2.0,-0.67,1,1,0.08,0.17,0.0,0.08,0.0,0.0,0.0,0.0,0.17,0.08,0.08,0.08,0.0,0.0
0.67,0.67,0.67,0.67,1,0,0.15,0.08,0.0,0.15,0.0,0.0,0.0,0.08,0.0,0.0,0.08,0.23,0.08,0.0
1.33,1.33,1.33,1.33,1,0,0.12,0.12,0.0,0.12,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.12,0.12,0.0
-0.39,0.22,-1.0,-0.78,1,1,0.15,0.0,0.0,0.15,0.08,0.0,0.0,0.08,0.23,0.0,0.08,0.0,0.08,0.0
-0.2,-0.2,-0.2,-0.2,0,1,0.29,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.14,0.0,0.29,0.0,0.0,0.0
0.94,1.22,0.67,1.89,2,0,0.0,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.12,0.12
0.33,0.33,0.33,0.67,2,0,0.43,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0
-0.08,0.67,-0.67,-0.25,1,2,0.21,0.04,0.0,0.25,0.04,0.0,0.0,0.12,0.21,0.0,0.04,0.08,0.0,0.0
1.0,1.0,1.0,1.0,1,0,0.22,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.06,0.0,0.22,0.06,0.06,0.0
1.56,1.56,1.56,1.56,1,0,0.12,0.12,0.0,0.25,0.12,0.0,0.0,0.12,0.12,0.0,0.0,0.12,0.0,0.0
-0.16,0.17,-0.44,-0.48,1,2,0.25,0.0,0.0,0.2,0.1,0.0,0.0,0.05,0.2,0.05,0.05,0.1,0.0,0.0
-1.13,-0.67,-1.6,-2.27,0,2,0.44,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0
-0.33,-0.33,-0.33,-0.33,0,1,0.12,0.0,0.0,0.25,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.25,0.0,0.0
0.56,0.56,0.56,0.56,1,0,0.41,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.06,0.06,0.29,0.0,0.0
-1.33,-1.33,-1.33,-1.33,0,1,0.23,0.0,0.0,0.08,0.08,0.0,0.0,0.15,0.0,0.0,0.08,0.15,0.08,0.0
0.6,0.6,0.6,0.6,1,0,0.42,0.08,0.08,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.08,0.08,0.0,0.0
1.0,1.0,1.0,1.0,1,0,0.17,0.0,0.0,0.17,0.0,0.0,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0
0.67,0.67,0.67,0.67,1,0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.1,0.0
0.33,0.33,0.33,0.33,1,0,0.62,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1,0,0.22,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.11,0.0
0.5,0.5,0.5,0.5,1,0,0.33,0.0,0.0,0.11,0.0,0.0,0.0,0.33,0.11,0.0,0.11,0.0,0.0,0.0
0.67,0.67,0.67,0.67,1,0,0.33,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0
0.0,0.67,-0.67,0.0,1,1,0.22,0.0,0.0,0.0,0.22,0.0,0.0,0.22,0.0,0.0,0.0,0.11,0.0,0.0
-1.33,-1.33,-1.33,-1.33,0,1,0.0,0.0,0.0,0.25,0.12,0.0,0.0,0.0,0.12,0.12,0.0,0.12,0.0,0.0
0.33,0.33,0.33,0.33,1,0,0.21,0.0,0.0,0.14,0.0,0.0,0.0,0.07,0.29,0.0,0.0,0.07,0.0,0.0
-0.43,0.14,-1.0,-0.86,1,1,0.3,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0
0.13,0.6,-0.33,0.27,1,1,0.24,0.18,0.06,0.12,0.0,0.0,0.06,0.06,0.0,0.0,0.12,0.0,0.06,0.0
1.0,1.0,1.0,2.0,2,0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.44,-1.22,-1.67,-2.89,0,2,0.36,0.07,0.0,0.21,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.07,0.0,0.0
-0.11,-0.11,-0.11,-0.11,0,1,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.11,0.0,0.0
0.83,1.0,0.67,1.67,2,0,0.18,0.14,0.0,0.14,0.05,0.0,0.0,0.18,0.05,0.05,0.18,0.0,0.05,0.0
0.17,0.17,0.17,0.17,1,0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.2,0.1
1.33,1.33,1.33,1.33,1,0,0.33,0.0,0.0,0.1,0.05,0.0,0.0,0.05,0.1,0.0,0.19,0.1,0.05,0.0
-0.33,1.0,-1.67,-0.67,1,1,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.0
1.33,1.33,1.33,1.33,1,0,0.0,0.14,0.0,0.29,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.29,0.0
-0.67,-0.67,-0.67,-0.67,0,1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0
1.0,1.0,1.0,1.0,1,0,0.28,0.11,0.0,0.0,0.06,0.0,0.0,0.06,0.11,0.06,0.06,0.06,0.06,0.0
0.39,1.67,-0.67,1.17,2,1,0.29,0.0,0.06,0.06,0.0,0.0,0.0,0.12,0.0,0.0,0.12,0.24,0.12,0.0
0.33,0.33,0.33,0.33,1,0,0.06,0.06,0.0,0.12,0.06,0.0,0.0,0.12,0.12,0.06,0.19,0.12,0.06,0.0
0.94,1.22,0.67,1.89,2,0,0.13,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.07
0.33,0.33,0.33,0.33,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0
-0.5,-0.5,-0.5,-0.5,0,1,0.33,0.11,0.0,0.22,0.11,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0
1.33,1.33,1.33,1.33,1,0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.2,0.0
1.33,1.33,1.33,1.33,1,0,0.11,0.22,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.11
0.67,0.67,0.67,0.67,1,0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0
-0.71,0.25,-1.67,-1.42,1,1,0.1,0.0,0.0,0.15,0.1,0.0,0.0,0.15,0.1,0.0,0.05,0.2,0.1,0.0
0.33,0.33,0.33,0.33,1,0,0.15,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.08,0.0,0.08,0.23,0.15,0.08
-2.0,-2.0,-2.0,-2.0,0,1,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.1,0.0,0.0
1.0,1.0,1.0,1.0,1,0,0.13,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.07,0.0,0.2,0.13,0.07,0.0
-0.11,0.78,-1.0,-0.22,1,1,0.22,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0
-1.33,-1.33,-1.33,-1.33,0,1,0.15,0.1,0.0,0.15,0.05,0.0,0.0,0.1,0.1,0.0,0.05,0.15,0.1,0.0
-1.0,-1.0,-1.0,-1.0,0,1,0.33,0.0,0.0,0.07,0.2,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.2,0.0
2.0,2.0,2.0,2.0,1,0,0.44,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.11
1.22,1.22,1.22,1.22,1,0,0.11,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11
0.33,0.33,0.33,0.33,1,0,0.22,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.22,0.11,0.0
1.0,1.0,1.0,1.0,1,0,0.18,0.05,0.0,0.05,0.0,0.0,0.0,0.09,0.18,0.0,0.05,0.18,0.14,0.0
0.6,0.6,0.6,0.6,1,0,0.0,0.07,0.07,0.2,0.0,0.0,0.0,0.0,0.27,0.0,0.13,0.07,0.2,0.0
1.0,1.0,1.0,2.0,2,0,0.19,0.19,0.0,0.19,0.0,0.0,0.0,0.06,0.06,0.0,0.25,0.06,0.0,0.0
-0.1,0.0,-0.2,-0.2,0,1,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.67,-0.67,-0.67,-0.67,0,1,0.21,0.29,0.0,0.07,0.07,0.0,0.0,0.0,0.07,0.07,0.14,0.0,0.0,0.0
0.33,0.33,0.33,0.33,1,0,0.21,0.21,0.0,0.0,0.0,0.0,0.0,0.14,0.07,0.0,0.14,0.07,0.0,0.07
0.04,0.25,-0.17,0.08,1,1,0.06,0.06,0.0,0.22,0.06,0.0,0.0,0.22,0.06,0.06,0.06,0.06,0.06,0.0
-1.33,-1.33,-1.33,-1.33,0,1,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.09,0.0,0.09,0.09,0.09
1.33,1.33,1.33,1.33,1,0,0.12,0.06,0.0,0.06,0.12,0.06,0.0,0.0,0.06,0.0,0.12,0.18,0.18,0.0
0.78,0.78,0.78,0.78,1,0,0.31,0.12,0.0,0.06,0.06,0.0,0.0,0.0,0.25,0.0,0.12,0.06,0.0,0.0
1.0,1.0,1.0,1.0,1,0,0.11,0.05,0.0,0.16,0.11,0.0,0.0,0.16,0.0,0.11,0.0,0.32,0.0,0.0
0.29,0.33,0.25,0.58,2,0,0.18,0.0,0.09,0.0,0.09,0.0,0.0,0.18,0.09,0.0,0.18,0.0,0.09,0.0
0.6,0.6,0.6,0.6,1,0,0.21,0.0,0.07,0.07,0.07,0.0,0.0,0.07,0.07,0.07,0.0,0.21,0.14,0.0
1.0,1.0,1.0,1.0,1,0,0.19,0.06,0.0,0.12,0.0,0.0,0.0,0.06,0.25,0.0,0.0,0.12,0.12,0.0
1.67,2.0,1.33,3.33,2,0,0.18,0.27,0.0,0.18,0.09,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0
0.33,0.33,0.33,0.33,1,0,0.27,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.18,0.0,0.09,0.18,0.0,0.0
1.0,1.0,1.0,1.0,1,0,0.17,0.09,0.0,0.17,0.0,0.0,0.0,0.04,0.09,0.0,0.13,0.17,0.09,0.0
0.33,0.33,0.33,0.33,1,0,0.08,0.08,0.0,0.15,0.08,0.0,0.0,0.08,0.0,0.0,0.08,0.23,0.08,0.0
-1.0,-1.0,-1.0,-1.0,0,1,0.2,0.05,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.05,0.15,0.05,0.05,0.05
0.25,0.25,0.25,0.25,1,0,0.25,0.0,0.0,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.25,0.12,0.12,0.0
-1.0,-1.0,-1.0,-1.0,0,1,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1
-0.11,-0.11,-0.11,-0.11,0,1,0.24,0.06,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.83,-1.83,-1.83,-1.83,0,1,0.18,0.0,0.0,0.36,0.0,0.0,0.0,0.09,0.0,0.0,0.09,0.09,0.09,0.0
-0.75,-0.75,-0.75,-0.75,0,1,0.24,0.14,0.0,0.1,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.1,0.14,0.0
-0.67,-0.67,-0.67,-0.67,0,1,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.1,0.0
0.99,1.33,0.17,3.94,4,0,0.33,0.11,0.0,0.0,0.06,0.0,0.0,0.06,0.17,0.0,0.17,0.0,0.0,0.11
1.0,1.0,1.0,2.0,2,0,0.06,0.0,0.0,0.06,0.06,0.0,0.0,0.19,0.12,0.06,0.06,0.06,0.12,0.0
1.33,1.33,1.33,1.33,1,0,0.24,0.24,0.0,0.06,0.0,0.0,0.0,0.06,0.12,0.0,0.06,0.0,0.0,0.06
0.33,0.33,0.33,0.33,1,0,0.35,0.04,0.0,0.13,0.0,0.0,0.0,0.04,0.17,0.0,0.17,0.04,0.0,0.0
-0.4,-0.4,-0.4,-0.4,0,1,0.21,0.05,0.0,0.11,0.05,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.11,0.0
1.33,1.33,1.33,1.33,1,0,0.27,0.14,0.05,0.05,0.05,0.0,0.0,0.09,0.05,0.0,0.14,0.09,0.05,0.0
-0.2,-0.2,-0.2,-0.2,0,1,0.38,0.0,0.0,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.25,0.12,0.0,0.0
1.0,1.0,1.0,1.0,1,0,0.17,0.0,0.13,0.17,0.04,0.0,0.0,0.04,0.13,0.0,0.04,0.13,0.04,0.0
-0.2,-0.2,-0.2,-0.2,0,1,0.19,0.06,0.0,0.06,0.12,0.0,0.0,0.06,0.06,0.0,0.19,0.19,0.0,0.0
-0.44,1.0,-1.89,-0.89,1,1,0.13,0.07,0.0,0.07,0.07,0.0,0.0,0.0,0.2,0.0,0.07,0.07,0.0,0.0
1.28,1.33,1.22,2.56,2,0,0.14,0.29,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0
-0.2,-0.2,-0.2,-0.2,0,1,0.14,0.0,0.0,0.29,0.14,0.0,0.0,0.14,0.0,0.0,0.0,0.14,0.0,0.0
1.0,1.0,1.0,1.0,1,0,0.13,0.13,0.07,0.07,0.0,0.0,0.0,0.13,0.07,0.0,0.0,0.2,0.0,0.0
-1.0,-1.0,-1.0,-1.0,0,1,0.25,0.08,0.08,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.25,0.08,0.0,0.08
0.32,1.0,-1.33,1.27,3,1,0.32,0.11,0.05,0.16,0.0,0.0,0.0,0.05,0.11,0.0,0.0,0.21,0.0,0.0
0.5,0.5,0.5,0.5,1,0,0.42,0.11,0.0,0.05,0.11,0.0,0.0,0.05,0.05,0.0,0.05,0.0,0.0,0.0
1.33,1.33,1.33,1.33,1,0,0.17,0.13,0.0,0.04,0.04,0.0,0.0,0.09,0.0,0.0,0.13,0.13,0.09,0.0
1.33,1.33,1.33,1.33,1,0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.67,-0.67,-0.67,-0.67,0,1,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.12,0.0
0.25,0.25,0.25,0.25,1,0,0.1,0.14,0.0,0.1,0.0,0.0,0.0,0.1,0.14,0.0,0.05,0.0,0.14,0.0
0.67,1.0,0.33,1.33,2,0,0.18,0.29,0.0,0.06,0.0,0.0,0.0,0.06,0.0,0.0,0.12,0.06,0.0,0.06
1.33,1.33,1.33,1.33,1,0,0.14,0.21,0.0,0.14,0.0,0.0,0.0,0.0,0.14,0.0,0.07,0.07,0.0,0.07
0.17,0.17,0.17,0.17,1,0,0.24,0.05,0.0,0.14,0.1,0.0,0.0,0.05,0.19,0.0,0.1,0.1,0.0,0.0
1.11,1.22,1.0,2.22,2,0,0.18,0.0,0.0,0.06,0.0,0.0,0.0,0.06,0.12,0.0,0.12,0.06,0.12,0.12
-1.0,-1.0,-1.0,-1.0,0,1,0.08,0.08,0.0,0.08,0.0,0.0,0.0,0.25,0.08,0.0,0.17,0.08,0.0,0.0
0.89,1.33,0.0,2.67,2,0,0.15,0.38,0.0,0.15,0.0,0.0,0.0,0.23,0.08,0.0,0.0,0.0,0.0,0.0
-1.33,-1.33,-1.33,-1.33,0,1,0.36,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.09,0.09,0.09,0.09,0.0
-0.33,-0.33,-0.33,-0.33,0,1,0.5,0.17,0.0,0.0,0.0,0.17,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0
0.33,0.33,0.33,0.33,1,0,0.42,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
-1.0,-1.0,-1.0,-1.0,0,1,0.35,0.1,0.0,0.15,0.1,0.0,0.0,0.05,0.15,0.0,0.05,0.0,0.05,0.0
-0.33,-0.33,-0.33,-0.33,0,1,0.38,0.08,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.08,0.0,0.0
1.03,1.22,0.83,2.06,2,0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.14
1.0,1.0,1.0,1.0,1,0,0.08,0.08,0.0,0.17,0.0,0.0,0.0,0.25,0.25,0.0,0.08,0.0,0.0,0.0
-0.67,-0.67,-0.67,-0.67,0,1,0.5,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0
-0.02,1.22,-1.83,-0.06,2,1,0.17,0.11,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.06,0.0,0.06
-0.67,-0.67,-0.67,-0.67,0,1,0.07,0.0,0.04,0.26,0.0,0.0,0.0,0.19,0.15,0.0,0.15,0.15,0.0,0.0
-1.0,-1.0,-1.0,-1.0,0,1,0.1,0.1,0.0,0.2,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.3,0.1,0.0
1.22,1.22,1.22,1.22,1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,0.12
0.11,0.11,0.11,0.11,1,0,0.17,0.17,0.0,0.17,0.08,0.0,0.0,0.08,0.17,0.0,0.0,0.0,0.08,0.0
-0.2,-0.2,-0.2,-0.2,0,1,0.24,0.06,0.0,0.12,0.06,0.0,0.0,0.06,0.06,0.0,0.12,0.06,0.18,0.0
0.33,0.33,0.33,0.33,1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.13,0.07,0.13,0.07,0.13,0.0
-1.25,-1.25,-1.25,-1.25,0,1,0.26,0.09,0.0,0.04,0.04,0.0,0.09,0.13,0.09,0.04,0.04,0.13,0.0,0.0
-0.67,-0.67,-0.67,-0.67,0,1,0.18,0.09,0.0,0.18,0.0,0.0,0.0,0.09,0.0,0.0,0.09,0.09,0.09,0.0
-0.75,-0.75,-0.75,-0.75,0,1,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.25,0.0
0.97,1.33,0.6,1.93,2,0,0.31,0.06,0.0,0.19,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.06,0.0,0.0
0.33,0.33,0.33,0.67,2,0,0.38,0.12,0.0,0.12,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.12,0.0
0.11,0.11,0.11,0.11,1,0,0.29,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14
-0.78,-0.78,-0.78,-0.78,0,1,0.25,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.33,0.0,0.17,0.08,0.0,0.0
-0.5,-0.5,-0.5,-0.5,0,1,0.25,0.12,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0
0.17,0.17,0.17,0.17,1,0,0.21,0.14,0.0,0.21,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.0,0.0
0.83,1.33,0.33,1.67,2,0,0.07,0.13,0.07,0.07,0.07,0.0,0.0,0.13,0.07,0.0,0.07,0.13,0.0,0.0
0.28,0.8,-0.33,1.13,3,1,0.32,0.05,0.0,0.11,0.0,0.0,0.0,0.11,0.11,0.0,0.16,0.11,0.0,0.0
0.14,0.33,-0.33,0.56,3,1,0.33,0.0,0.0,0.17,0.08,0.0,0.0,0.08,0.17,0.0,0.0,0.08,0.0,0.0
-1.0,-1.0,-1.0,-1.0,0,1,0.33,0.0,0.0,0.0,0.11,0.0,0.0,0.22,0.11,0.0,0.11,0.11,0.0,0.0
-0.94,-0.89,-1.0,-1.89,0,2,0.33,0.08,0.0,0.04,0.04,0.0,0.04,0.0,0.04,0.0,0.12,0.12,0.08,0.0
0.17,0.17,0.17,0.17,1,0,0.38,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.08,0.0,0.23,0.08,0.0,0.0
0.33,0.33,0.33,0.33,1,0,0.35,0.06,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.06,0.12,0.06,0.0,0.0
